  1   -2.000000000000000e+00    4.000000000000000e+00
  1   -2.000000000000000e+00    1.000000000000000e+00
  2    1.000000000000000e+00    4.000000000000000e+00
  1   -2.000000000000000e+00   -5.000000000000000e-01
  2   -5.000000000000000e-01    1.000000000000000e+00
  1   -2.000000000000000e+00   -1.250000000000000e+00
  1    1.000000000000000e+00    2.500000000000000e+00
  2    2.500000000000000e+00    4.000000000000000e+00
  2   -1.250000000000000e+00   -5.000000000000000e-01
  1   -5.000000000000000e-01    2.500000000000000e-01
  1    1.000000000000000e+00    1.750000000000000e+00
  2    2.500000000000000e-01    1.000000000000000e+00
  2    1.750000000000000e+00    2.500000000000000e+00
  1   -5.000000000000000e-01   -1.250000000000000e-01
  2   -1.250000000000000e-01    2.500000000000000e-01
  1   -5.000000000000000e-01   -3.125000000000000e-01
  1   -1.250000000000000e-01    6.250000000000000e-02
  2   -3.125000000000000e-01   -1.250000000000000e-01
  2    6.250000000000000e-02    2.500000000000000e-01
  1   -1.250000000000000e-01   -3.125000000000000e-02
  2   -3.125000000000000e-02    6.250000000000000e-02
  1   -3.125000000000000e-01   -2.187500000000000e-01
  2    1.562500000000000e-01    2.500000000000000e-01
  2   -2.187500000000000e-01   -1.250000000000000e-01
  1    6.250000000000000e-02    1.562500000000000e-01
  1   -3.125000000000000e-02    1.562500000000000e-02
  2    1.562500000000000e-02    6.250000000000000e-02
  1   -1.250000000000000e-01   -7.812500000000000e-02
  2   -7.812500000000000e-02   -3.125000000000000e-02
  1    1.562500000000000e-01    2.031250000000000e-01
  2    1.093750000000000e-01    1.562500000000000e-01
  1    6.250000000000000e-02    1.093750000000000e-01
  2    2.031250000000000e-01    2.500000000000000e-01
